fid,boron,calcium,clay,copper,fineSand,humus,potassium,magnesium,phosphorus,rt,sand,totalN,zinc,silt,jb,coarseSand,altitude,sulfur,iron,manganese,molybdenum,sodium,ph,fiSoil,NDVI0517_uav,NDRE0517_uav,PLOT_ID,Block_a,Block_b,NDVI0412_uav,NDVI0529_uav,NDVI0624_uav,NDRE0412_uav,NDRE0529_uav,NDRE0624_uav,Treatment_2021,Treatment_2022,anthesis_23062021_biomass_dryweight_kgha,harvest_06082021_grainyield_15moisture_kgha,anthesis_31052022_biomassdryweight_kgha,harvest_11082022 _grainyield_15moisture_kgha,area
"377",1.54698,0,6.820661,0.621264,40.887081,1.800636,11.364122,2.994977,3.506426,5.773149,86.42511,0,0,4.953597,"4",45.538025,24.988483,,,,,,5.273149,"0",0.617504196031998,0.311541139106276,"7e-11",5a,5b,0.455474623661812,0.492397141742013,0.381374685551581,0.206878628692859,0.219270959154365,0.183604419198437,REF_1,REF_1,,,"2842.146667","1496.982563",1.47773851765669
"378",1.491039,0,6.497966,0.58381,41.400356,1.79055,11.147361,2.866249,3.472095,5.783035,86.859314,0,0,4.85217,"4",45.458958,25.205576,,,,,,5.283035,"0",0.571068613395735,0.282719290505408,"7e-11",5a,5b,0.455474623661812,0.492397141742013,0.381374685551581,0.206878628692859,0.219270959154365,0.183604419198437,REF_1,REF_1,,,"2842.146667","1496.982563",3.86833249550546
"379",1.568092,0,6.703887,0.635399,41.072823,1.796986,11.285682,2.948394,3.469856,5.78368,86.582237,0,0,4.916893,"4",45.509411,25.222525,,,,,,5.28368,"0",0.544889355232608,0.259720539422763,"7e-11",5a,5b,0.455474623661812,0.492397141742013,0.381374685551581,0.206878628692859,0.219270959154365,0.183604419198437,REF_1,REF_1,,,"2842.146667","1496.982563",8.18398243194679
"380",1.532412,0,6.758325,0.61151,40.986233,1.798688,11.322249,2.97011,3.492559,5.777143,86.508987,0,0,4.934004,"4",45.522751,25.1408,,,,,,5.277143,"0",0.54867401580252,0.258505914402185,"7e-11",5a,5b,0.455474623661812,0.492397141742013,0.381374685551581,0.206878628692859,0.219270959154365,0.183604419198437,REF_1,REF_1,,,"2842.146667","1496.982563",12.2510604507988
"381",1.538804,0,6.865536,0.61579,40.815704,1.802039,11.394266,3.012878,3.508625,5.772516,86.364723,0,0,4.967701,"4",45.549019,25.066786,,,,,,5.272516,"0",0.572097275383741,0.274050411450753,"7e-11",5a,5b,0.455474623661812,0.492397141742013,0.381374685551581,0.206878628692859,0.219270959154365,0.183604419198437,REF_1,REF_1,,,"2842.146667","1496.982563",12.2510544016841
"382",1.606356,0,7.04367,0.661018,40.532368,1.807606,11.513923,3.083939,3.514055,5.770953,86.125031,0,0,5.023691,"4",45.592667,25.001917,,,,,,5.270953,"0",0.574250919387939,0.273885037851436,"7e-11",5a,5b,0.455474623661812,0.492397141742013,0.381374685551581,0.206878628692859,0.219270959154365,0.183604419198437,REF_1,REF_1,,,"2842.146667","1496.982563",2.32217436205974
"383",1.692947,0,6.905973,0.718993,40.751385,1.803302,11.421429,3.029009,3.458262,5.787019,86.31031,0,0,4.980411,"4",45.558929,25.231188,,,,,,5.287019,"0",0.611682459719648,0.292029711860122,"7e-11",5a,5b,0.455474623661812,0.492397141742013,0.381374685551581,0.206878628692859,0.219270959154365,0.183604419198437,REF_1,REF_1,,,"2842.146667","1496.982563",4.02221144584473
"384",1.637209,0,6.957486,0.681674,40.669449,1.804913,11.456031,3.049558,3.486882,5.778778,86.240997,0,0,4.996602,"4",45.571548,25.1479,,,,,,5.278778,"0",0.618319358863091,0.292014342038298,"7e-11",5a,5b,0.455474623661812,0.492397141742013,0.381374685551581,0.206878628692859,0.219270959154365,0.183604419198437,REF_1,REF_1,,,"2842.146667","1496.982563",5.27413331583375
"385",1.635764,0,7.067295,0.680707,40.494789,1.808345,11.529792,3.093363,3.506581,5.773105,86.093246,0,0,5.031116,"4",45.598457,25.072165,,,,,,5.273105,"0",0.618639199666762,0.295159431903217,"7e-11",5a,5b,0.455474623661812,0.492397141742013,0.381374685551581,0.206878628692859,0.219270959154365,0.183604419198437,REF_1,REF_1,,,"2842.146667","1496.982563",5.27412183838896
"386",1.698512,0,7.244023,0.722718,40.213684,1.813869,11.648504,3.163863,3.515033,5.770671,85.855446,0,0,5.086664,"4",45.641758,25.006723,,,,,,5.270671,"0",0.613963270107758,0.290395413714572,"7e-11",5a,5b,0.455474623661812,0.492397141742013,0.381374685551581,0.206878628692859,0.219270959154365,0.183604419198437,REF_1,REF_1,,,"2842.146667","1496.982563",0.515441494891093
"387",1.62604,0,6.229346,0.674196,41.827621,1.782154,10.966923,2.759092,3.430474,5.79502,87.220764,0,0,4.76774,"4",45.393139,25.008617,,,,,,5.29502,"0",0.679565944041374,0.360242723344408,"9e-7",6a,5b,0.495802127700419,0.671891955853231,0.562893080514165,0.228253783360824,0.318222785067492,0.250166709288642,BIO,BIO,,,"4422.513333","2728.130117",0.579846605376588
"388",1.631508,0,6.253252,0.677857,41.789597,1.782901,10.982981,2.768629,3.418097,5.798584,87.188591,0,0,4.775254,"4",45.398998,24.937675,,,,,,5.298584,"0",0.78736823482976,0.448227682794637,"9e-7",6a,5b,0.495802127700419,0.671891955853231,0.562893080514165,0.228253783360824,0.318222785067492,0.250166709288642,BIO,BIO,,,"4422.513333","2728.130117",5.27414538185894
"389",1.639052,0,6.303201,0.682909,41.710148,1.784462,11.016533,2.788554,3.411867,5.800378,87.121384,0,0,4.790954,"4",45.411236,24.873251,,,,,,5.300378,"0",0.78771687615045,0.460287741269632,"9e-7",6a,5b,0.495802127700419,0.671891955853231,0.562893080514165,0.228253783360824,0.318222785067492,0.250166709288642,BIO,BIO,,,"4422.513333","2728.130117",5.70786739660343
"390",1.518679,0,6.135103,0.602316,41.977524,1.779208,10.903618,2.721497,3.448378,5.789865,87.347572,0,0,4.738119,"4",45.370049,25.057112,,,,,,5.289865,"0",0.671554476325562,0.343711090778567,"9e-7",6a,5b,0.495802127700419,0.671891955853231,0.562893080514165,0.228253783360824,0.318222785067492,0.250166709288642,BIO,BIO,,,"4422.513333","2728.130117",2.51204827596666
"391",1.538881,0,6.193435,0.615842,41.884739,1.781031,10.942801,2.744767,3.440707,5.792074,87.269081,0,0,4.756453,"4",45.384338,24.984489,,,,,,5.292074,"0",0.716950678427659,0.368508611965382,"9e-7",6a,5b,0.495802127700419,0.671891955853231,0.562893080514165,0.228253783360824,0.318222785067492,0.250166709288642,BIO,BIO,,,"4422.513333","2728.130117",12.2510538914939
"392",1.564819,0,6.272963,0.633207,41.758244,1.783517,10.996222,2.776492,3.435006,5.793715,87.162071,0,0,4.781449,"4",45.403828,24.918165,,,,,,5.293715,"0",0.700904190926961,0.362948372681057,"9e-7",6a,5b,0.495802127700419,0.671891955853231,0.562893080514165,0.228253783360824,0.318222785067492,0.250166709288642,BIO,BIO,,,"4422.513333","2728.130117",11.73283328244
"393",1.609597,0,6.378329,0.663188,41.590649,1.78681,11.066998,2.818524,3.428873,5.795481,87.020294,0,0,4.814567,"4",45.429642,24.857574,,,,,,5.295481,"0",0.69225726912652,0.348817866721983,"9e-7",6a,5b,0.495802127700419,0.671891955853231,0.562893080514165,0.228253783360824,0.318222785067492,0.250166709288642,BIO,BIO,,,"4422.513333","2728.130117",7.08161032438511
"394",1.451167,0,6.13447,0.557115,41.978531,1.779188,10.903193,2.721245,3.462932,5.785674,87.348419,0,0,4.737919,"4",45.369892,25.102634,,,,,,5.285674,"0",0.667913909968899,0.349394559930702,"9e-7",6a,5b,0.495802127700419,0.671891955853231,0.562893080514165,0.228253783360824,0.318222785067492,0.250166709288642,BIO,BIO,,,"4422.513333","2728.130117",2.19631956116064
"395",1.461706,0,6.201251,0.564171,41.872311,1.781276,10.94805,2.747884,3.464816,5.785131,87.258568,0,0,4.758909,"4",45.386253,25.028095,,,,,,5.285131,"0",0.717934465911887,0.379293527972921,"9e-7",6a,5b,0.495802127700419,0.671891955853231,0.562893080514165,0.228253783360824,0.318222785067492,0.250166709288642,BIO,BIO,,,"4422.513333","2728.130117",8.06094684411073
"396",1.498345,0,6.298121,0.588702,41.718227,1.784303,11.013121,2.786528,3.463054,5.785639,87.12822,0,0,4.789357,"4",45.409992,24.95973,,,,,,5.285639,"0",0.709029029618135,0.371533974998484,"9e-7",6a,5b,0.495802127700419,0.671891955853231,0.562893080514165,0.228253783360824,0.318222785067492,0.250166709288642,BIO,BIO,,,"4422.513333","2728.130117",9.18393708311487
"397",1.562117,0,6.431087,0.631398,41.506733,1.788459,11.102437,2.83957,3.456674,5.787476,86.949303,0,0,4.83115,"4",45.44257,24.897356,,,,,,5.287476,"0",0.693909486054216,0.353616652364448,"9e-7",6a,5b,0.495802127700419,0.671891955853231,0.562893080514165,0.228253783360824,0.318222785067492,0.250166709288642,BIO,BIO,,,"4422.513333","2728.130117",5.60619350819616
"398",2.110555,0,7.074431,0.998591,40.483437,1.808568,11.534586,3.09621,3.349107,5.81845,86.083641,0,0,5.03336,"4",45.600204,24.710722,,,,,,5.31845,"0",0.728824981116389,0.384689066827362,"13e-4",6a,5b,0.555615645662726,0.780921143971617,0.759460686279885,0.248441066084579,0.390929858166949,0.390569919401896,MO13,MO13,,,"4140.413333","6898.936469",1.47951421541802
"399",2.091857,0,7.146911,0.986072,40.368153,1.810833,11.583272,3.125123,3.379858,5.809596,85.986115,0,0,5.05614,"4",45.617966,24.664057,,,,,,5.309596,"0",0.79219892760834,0.440548990538881,"13e-4",6a,5b,0.555615645662726,0.780921143971617,0.759460686279885,0.248441066084579,0.390929858166949,0.390569919401896,MO13,MO13,,,"4140.413333","6898.936469",5.27414330164902
"400",2.056881,0,7.245949,0.962655,40.210621,1.813929,11.649797,3.164631,3.414827,5.799526,85.852852,0,0,5.087269,"4",45.642231,24.621212,,,,,,5.299526,"0",0.828059705435194,0.480227869464911,"13e-4",6a,5b,0.555615645662726,0.780921143971617,0.759460686279885,0.248441066084579,0.390929858166949,0.390569919401896,MO13,MO13,,,"4140.413333","6898.936469",5.33029772242298
"401",2.169286,0,7.014798,1.037912,40.578289,1.806704,11.494529,3.072421,3.330683,5.823755,86.163879,0,0,5.014616,"4",45.585594,24.687138,,,,,,5.323755,"0",0.726121689849508,0.372968816586152,"13e-4",6a,5b,0.555615645662726,0.780921143971617,0.759460686279885,0.248441066084579,0.390929858166949,0.390569919401896,MO13,MO13,,,"4140.413333","6898.936469",4.5838341605122
"402",2.162195,0,7.122224,1.033165,40.407417,1.810062,11.566689,3.115275,3.356147,5.816423,86.019333,0,0,5.048381,"4",45.611916,24.623295,,,,,,5.316423,"0",0.765083232440486,0.39827468525779,"13e-4",6a,5b,0.555615645662726,0.780921143971617,0.759460686279885,0.248441066084579,0.390929858166949,0.390569919401896,MO13,MO13,,,"4140.413333","6898.936469",12.2510598954977
"403",2.127218,0,7.235744,1.009747,40.226856,1.81361,11.642942,3.16056,3.388603,5.807077,85.866585,0,0,5.084062,"4",45.639729,24.566776,,,,,,5.307077,"0",0.803952967041772,0.432092090235691,"13e-4",6a,5b,0.555615645662726,0.780921143971617,0.759460686279885,0.248441066084579,0.390929858166949,0.390569919401896,MO13,MO13,,,"4140.413333","6898.936469",12.1699703453924
"404",2.067978,0,7.367078,0.970084,40.017956,1.817715,11.731163,3.212951,3.417134,5.798862,85.689865,0,0,5.125341,"4",45.671909,24.525658,,,,,,5.298862,"0",0.763864101040164,0.397329712319921,"13e-4",6a,5b,0.555615645662726,0.780921143971617,0.759460686279885,0.248441066084579,0.390929858166949,0.390569919401896,MO13,MO13,,,"4140.413333","6898.936469",5.65369334889692
"405",2.07969,0,7.36131,0.977926,40.02713,1.817535,11.727288,3.21065,3.423936,5.796903,85.697624,0,0,5.123528,"4",45.670498,24.51685,,,,,,5.296903,"0",0.747287535241536,0.38422909654706,"13e-4",6a,5b,0.555615645662726,0.780921143971617,0.759460686279885,0.248441066084579,0.390929858166949,0.390569919401896,MO13,MO13,,,"4140.413333","6898.936469",3.59276786746341
"406",2.173463,0,6.974446,1.040709,40.642471,1.805443,11.467423,3.056324,3.338575,5.821483,86.218178,0,0,5.001933,"4",45.575706,24.682701,,,,,,5.321483,"0",0.731958891308604,0.371515773117234,"13e-4",6a,5b,0.555615645662726,0.780921143971617,0.759460686279885,0.248441066084579,0.390929858166949,0.390569919401896,MO13,MO13,,,"4140.413333","6898.936469",3.06247669630102
"407",2.164983,0,7.095026,1.035031,40.45068,1.809211,11.548419,3.104425,3.363449,5.814321,86.055931,0,0,5.039833,"4",45.605251,24.613394,,,,,,5.314321,"0",0.787424039564902,0.415780781008133,"13e-4",6a,5b,0.555615645662726,0.780921143971617,0.759460686279885,0.248441066084579,0.390929858166949,0.390569919401896,MO13,MO13,,,"4140.413333","6898.936469",7.34302736097015
"408",2.13322,0,7.21993,1.013765,40.252007,1.813116,11.63232,3.154252,3.392648,5.805912,85.887863,0,0,5.079092,"4",45.635857,24.556173,,,,,,5.305912,"0",0.817430809047817,0.440678681747035,"13e-4",6a,5b,0.555615645662726,0.780921143971617,0.759460686279885,0.248441066084579,0.390929858166949,0.390569919401896,MO13,MO13,,,"4140.413333","6898.936469",8.46601221675519
"409",1.91787,0,6.423549,0.869583,41.518723,1.788224,11.097373,2.836563,3.351872,5.817654,86.95945,0,0,4.82878,"4",45.440723,24.843515,,,,,,5.317654,"0",0.803002477008374,0.460653024142014,"10e-13",6a,5b,0.496128235761029,0.825311106970984,0.658445913891232,0.226456167142524,0.493066714992779,0.354308441122209,REF_3,REF_3,,,"6223.446667","5337.358642",4.92133200142416
"410",1.895717,0,6.469423,0.854752,41.445755,1.789658,11.128188,2.854863,3.36065,5.815126,86.89772,0,0,4.843199,"4",45.451965,24.781054,,,,,,5.315126,"0",0.781065237111834,0.449866878100441,"10e-13",6a,5b,0.496128235761029,0.825311106970984,0.658445913891232,0.226456167142524,0.493066714992779,0.354308441122209,REF_3,REF_3,,,"6223.446667","5337.358642",5.2741336087347
"411",1.873721,0,6.52711,0.840025,41.354,1.791461,11.166937,2.877875,3.370247,5.812363,86.820099,0,0,4.861331,"4",45.466099,24.723989,,,,,,5.312363,"0",0.77911598027461,0.439141939380247,"10e-13",6a,5b,0.496128235761029,0.825311106970984,0.658445913891232,0.226456167142524,0.493066714992779,0.354308441122209,REF_3,REF_3,,,"6223.446667","5337.358642",4.91953022734378
"412",1.775741,0,6.329093,0.774425,41.668964,1.785271,11.033925,2.798883,3.391216,5.806325,87.08654,0,0,4.799092,"4",45.41758,24.960606,,,,,,5.306325,"0",0.71185290340487,0.392965583219052,"10e-13",6a,5b,0.496128235761029,0.825311106970984,0.658445913891232,0.226456167142524,0.493066714992779,0.354308441122209,REF_3,REF_3,,,"6223.446667","5337.358642",0.252031998845268
"413",1.771627,0,6.347502,0.77167,41.639683,1.785847,11.04629,2.806226,3.383871,5.80844,87.061775,0,0,4.804878,"4",45.422089,24.890957,,,,,,5.30844,"0",0.840445569313412,0.51757366634133,"10e-13",6a,5b,0.496128235761029,0.825311106970984,0.658445913891232,0.226456167142524,0.493066714992779,0.354308441122209,REF_3,REF_3,,,"6223.446667","5337.358642",12.2510661318083
"414",1.759982,0,6.365479,0.763874,41.611088,1.786409,11.058367,2.813398,3.383168,5.808642,87.037582,0,0,4.810528,"4",45.426495,24.827782,,,,,,5.308642,"0",0.821032269417699,0.502099287903447,"10e-13",6a,5b,0.496128235761029,0.825311106970984,0.658445913891232,0.226456167142524,0.493066714992779,0.354308441122209,REF_3,REF_3,,,"6223.446667","5337.358642",12.2510551703745
"415",1.757378,0,6.421013,0.76213,41.522758,1.788144,11.09567,2.835551,3.385309,5.808026,86.96286,0,0,4.827983,"4",45.440102,24.770241,,,,,,5.308026,"0",0.819530065870389,0.505008240999212,"10e-13",6a,5b,0.496128235761029,0.825311106970984,0.658445913891232,0.226456167142524,0.493066714992779,0.354308441122209,REF_3,REF_3,,,"6223.446667","5337.358642",10.2628620070172
"416",1.659363,0,6.378466,0.696507,41.590431,1.786815,11.06709,2.818578,3.408631,5.80131,87.020111,0,0,4.81461,"4",45.429676,24.814367,,,,,,5.30131,"0",0.76658498613097,0.441556931486707,"10e-13",6a,5b,0.496128235761029,0.825311106970984,0.658445913891232,0.226456167142524,0.493066714992779,0.354308441122209,REF_3,REF_3,,,"6223.446667","5337.358642",4.95474649994867
"417",2.290606,0,8.431005,1.119139,38.325684,1.850969,12.445827,3.637368,3.429499,5.795301,84.258278,0,0,5.459745,"3",45.932598,25.19524,,,,,,5.295301,"0",0.649370468708607,0.339153998803506,"4e-2",5a,5b,0.461048045777224,0.726898207448263,0.64112658243891,0.21544211449742,0.376565897171823,0.310902092674668,PAL,PAL,,,"5174.78","4295.64886",2.05611652260995
"418",2.243747,0,8.529723,1.087766,38.168663,1.854055,12.512137,3.676749,3.467507,5.784357,84.12545,0,0,5.490773,"3",45.956787,25.103754,,,,,,5.284357,"0",0.715779348873609,0.384608585987676,"4e-2",5a,5b,0.461048045777224,0.726898207448263,0.64112658243891,0.21544211449742,0.376565897171823,0.310902092674668,PAL,PAL,,,"5174.78","4295.64886",8.65311416849727
"419",2.202741,0,8.608511,1.060312,38.043343,1.856517,12.565062,3.708178,3.500742,5.774786,84.019432,0,0,5.515537,"3",45.976089,25.020586,,,,,,5.274786,"0",0.734729668616319,0.398066927301104,"4e-2",5a,5b,0.461048045777224,0.726898207448263,0.64112658243891,0.21544211449742,0.376565897171823,0.310902092674668,PAL,PAL,,,"5174.78","4295.64886",7.53012367867632
"420",2.202639,0,8.71073,1.060243,37.880756,1.859712,12.633723,3.748955,3.522875,5.768413,83.881889,0,0,5.547666,"3",46.001137,24.945475,,,,,,5.268413,"0",0.703795551057669,0.373434536199034,"4e-2",5a,5b,0.461048045777224,0.726898207448263,0.64112658243891,0.21544211449742,0.376565897171823,0.310902092674668,PAL,PAL,,,"5174.78","4295.64886",4.22423537526629
"421",2.352139,0,8.765926,1.160337,37.792961,1.861437,12.670801,3.770974,3.45484,5.788004,83.807625,0,0,5.565014,"3",46.01466,25.152794,,,,,,5.288004,"0",0.68330539002108,0.36586452866495,"4e-2",5a,5b,0.461048045777224,0.726898207448263,0.64112658243891,0.21544211449742,0.376565897171823,0.310902092674668,PAL,PAL,,,"5174.78","4295.64886",3.64753629107145
"422",2.3223,0,8.896949,1.140359,37.584557,1.865533,12.758812,3.823241,3.490127,5.777843,83.631325,0,0,5.606196,"3",46.046764,25.063562,,,,,,5.277843,"0",0.701598741895529,0.377160943164158,"4e-2",5a,5b,0.461048045777224,0.726898207448263,0.64112658243891,0.21544211449742,0.376565897171823,0.310902092674668,PAL,PAL,,,"5174.78","4295.64886",12.090332331456
"423",2.301837,0,8.992766,1.126658,37.432152,1.868528,12.823174,3.861464,3.517433,5.76998,83.502396,0,0,5.636313,"3",46.07024,24.980173,,,,,,5.26998,"0",0.701464933378289,0.38132366074928,"4e-2",5a,5b,0.461048045777224,0.726898207448263,0.64112658243891,0.21544211449742,0.376565897171823,0.310902092674668,PAL,PAL,,,"5174.78","4295.64886",12.2510703310254
"424",2.314766,0,9.098863,1.135315,37.263397,1.871844,12.894442,3.903787,3.533137,5.765458,83.359634,0,0,5.66966,"3",46.096237,24.905148,,,,,,5.265458,"0",0.67272934946931,0.356429880656132,"4e-2",5a,5b,0.461048045777224,0.726898207448263,0.64112658243891,0.21544211449742,0.376565897171823,0.310902092674668,PAL,PAL,,,"5174.78","4295.64886",6.66273811383871
"425",2.390109,0,9.195866,1.185758,37.109104,1.874876,12.9596,3.942483,3.508075,5.772675,83.229111,0,0,5.700149,"3",46.120007,25.036327,,,,,,5.272675,"0",0.785709067613481,0.454988289438033,"4e-2",5a,5b,0.461048045777224,0.726898207448263,0.64112658243891,0.21544211449742,0.376565897171823,0.310902092674668,PAL,PAL,,,"5174.78","4295.64886",5.39441152193467
"426",2.39582,0,9.319509,1.189582,36.912437,1.87874,13.042654,3.991806,3.529139,5.766609,83.062737,0,0,5.739011,"3",46.150303,24.954107,,,,,,5.266609,"0",0.742755110068951,0.41984003192149,"4e-2",5a,5b,0.461048045777224,0.726898207448263,0.64112658243891,0.21544211449742,0.376565897171823,0.310902092674668,PAL,PAL,,,"5174.78","4295.64886",5.27412633766653
"427",2.424644,0,9.443772,1.208881,36.714787,1.882624,13.126125,4.041377,3.538849,5.763813,82.895531,0,0,5.778069,"3",46.180748,24.87923,,,,,,5.263813,"0",0.708003413580458,0.380375140857957,"4e-2",5a,5b,0.461048045777224,0.726898207448263,0.64112658243891,0.21544211449742,0.376565897171823,0.310902092674668,PAL,PAL,,,"5174.78","4295.64886",2.37739650564617
"428",2.157319,0,6.855064,1.029901,40.832359,1.801711,11.387232,3.008701,3.339996,5.821074,86.378815,0,0,4.96441,"4",45.546455,24.696665,,,,,,5.321074,"0",0.772482876258318,0.421790800361127,"12e-3",6a,5b,0.516165612415574,0.810069500213176,0.730957086531917,0.247777566458147,0.445070674062286,0.388435804455898,FEK,FEK,,,"5622.413333","7290.43626",6.10300623514922
"429",2.142937,0,6.956749,1.020271,40.67062,1.80489,11.455536,3.049264,3.362903,5.814477,86.241989,0,0,4.996371,"4",45.571369,24.629267,,,,,,5.314477,"0",0.791936463007524,0.435042811214021,"12e-3",6a,5b,0.516165612415574,0.810069500213176,0.730957086531917,0.247777566458147,0.445070674062286,0.388435804455898,FEK,FEK,,,"5622.413333","7290.43626",10.0889581586816
"430",2.116767,0,7.077483,1.00275,40.47858,1.808663,11.536635,3.097427,3.388777,5.807027,86.079536,0,0,5.034319,"4",45.600952,24.57003,,,,,,5.307027,"0",0.824369918028006,0.465071079791925,"12e-3",6a,5b,0.516165612415574,0.810069500213176,0.730957086531917,0.247777566458147,0.445070674062286,0.388435804455898,FEK,FEK,,,"5622.413333","7290.43626",8.96597276383545
"431",2.069805,0,7.21648,0.971308,40.257496,1.813008,11.630003,3.152875,3.418628,5.798431,85.892502,0,0,5.078007,"4",45.63501,24.529734,,,,,,5.298431,"0",0.737974208639836,0.386977460890717,"12e-3",6a,5b,0.516165612415574,0.810069500213176,0.730957086531917,0.247777566458147,0.445070674062286,0.388435804455898,FEK,FEK,,,"5622.413333","7290.43626",2.47190425974259
"432",2.159353,0,6.732635,1.031262,41.027092,1.797885,11.304994,2.959862,3.323709,5.825764,86.543549,0,0,4.92593,"4",45.516457,24.724136,,,,,,5.325764,"0",0.729967257793444,0.402454354410874,"12e-3",6a,5b,0.516165612415574,0.810069500213176,0.730957086531917,0.247777566458147,0.445070674062286,0.388435804455898,FEK,FEK,,,"5622.413333","7290.43626",6.48322299536085
"433",2.129366,0,6.812582,1.011185,40.899933,1.800383,11.358695,2.991754,3.348097,5.818741,86.435974,0,0,4.951057,"4",45.536045,24.658451,,,,,,5.318741,"0",0.746820947218337,0.405829299698245,"12e-3",6a,5b,0.516165612415574,0.810069500213176,0.730957086531917,0.247777566458147,0.445070674062286,0.388435804455898,FEK,FEK,,,"5622.413333","7290.43626",10.8427179190912
"434",2.093449,0,6.90607,0.987138,40.751232,1.803306,11.421494,3.029048,3.372637,5.811675,86.310181,0,0,4.980442,"4",45.558952,24.599493,,,,,,5.311675,"0",0.783290536040199,0.430077978891471,"12e-3",6a,5b,0.516165612415574,0.810069500213176,0.730957086531917,0.247777566458147,0.445070674062286,0.388435804455898,FEK,FEK,,,"5622.413333","7290.43626",11.9031193544943
"435",2.045776,0,7.027675,0.95522,40.557808,1.807106,11.503178,3.077558,3.400638,5.803612,86.146553,0,0,5.018663,"4",45.588749,24.558859,,,,,,5.303612,"0",0.712559438600925,0.361052233664357,"12e-3",6a,5b,0.516165612415574,0.810069500213176,0.730957086531917,0.247777566458147,0.445070674062286,0.388435804455898,FEK,FEK,,,"5622.413333","7290.43626",2.51914378734364
"436",2.03455,0,6.778738,0.947704,40.953766,1.799326,11.335961,2.978253,3.363077,5.814427,86.481514,0,0,4.94042,"4",45.527752,24.636175,,,,,,5.314427,"0",0.693632065514646,0.362153423651877,"12e-3",6a,5b,0.516165612415574,0.810069500213176,0.730957086531917,0.247777566458147,0.445070674062286,0.388435804455898,FEK,FEK,,,"5622.413333","7290.43626",5.55566361134697
"437",1.981111,0,6.881741,0.911925,40.789928,1.802545,11.40515,3.019342,3.390116,5.806642,86.342918,0,0,4.972795,"4",45.55299,24.596279,,,,,,5.306642,"0",0.625967293711067,0.310970352687609,"12e-3",6a,5b,0.516165612415574,0.810069500213176,0.730957086531917,0.247777566458147,0.445070674062286,0.388435804455898,FEK,FEK,,,"5622.413333","7290.43626",0.578094170947224
"438",2.018975,0,7.075545,0.937276,40.481667,1.808603,11.535334,3.096654,3.376011,5.810703,86.082146,0,0,5.03371,"4",45.600479,24.921564,,,,,,5.310703,"0",0.733359987900834,0.407276965052095,"14e-12",6a,5b,0.53710440132889,0.84008075087602,0.68193632782986,0.240096031727987,0.490351236369001,0.35848241784774,REF_2,REF_2,,,"5795.746667","7218.962154",0.540701391779294
"439",2.058295,0,7.084259,0.963601,40.467804,1.808875,11.541187,3.10013,3.362874,5.814486,86.070419,0,0,5.036448,"4",45.602612,24.801136,,,,,,5.314486,"0",0.783202557794018,0.450807642788523,"14e-12",6a,5b,0.53710440132889,0.84008075087602,0.68193632782986,0.240096031727987,0.490351236369001,0.35848241784774,REF_2,REF_2,,,"5795.746667","7218.962154",2.31506757779425
"440",2.030029,0,7.135689,0.944676,40.386002,1.810483,11.575734,3.120646,3.404124,5.802608,86.001213,0,0,5.052613,"4",45.615215,24.868456,,,,,,5.302608,"0",0.832353696498489,0.502277150947293,"14e-12",6a,5b,0.53710440132889,0.84008075087602,0.68193632782986,0.240096031727987,0.490351236369001,0.35848241784774,REF_2,REF_2,,,"5795.746667","7218.962154",4.93046913226135
"441",2.013222,0,7.222688,0.933424,40.24762,1.813202,11.634173,3.155352,3.436941,5.793158,85.884155,0,0,5.079958,"4",45.636532,24.815065,,,,,,5.293158,"0",0.823092282062187,0.487871757700336,"14e-12",6a,5b,0.53710440132889,0.84008075087602,0.68193632782986,0.240096031727987,0.490351236369001,0.35848241784774,REF_2,REF_2,,,"5795.746667","7218.962154",3.80748340423452
"442",1.969206,0,7.329673,0.903954,40.077454,1.816546,11.706037,3.19803,3.462024,5.785935,85.740196,0,0,5.113585,"4",45.662746,24.767134,,,,,,5.285935,"0",0.828882383072405,0.485107281504462,"14e-12",6a,5b,0.53710440132889,0.84008075087602,0.68193632782986,0.240096031727987,0.490351236369001,0.35848241784774,REF_2,REF_2,,,"5795.746667","7218.962154",2.16179247753462
"443",2.049143,0,7.146374,0.957474,40.369007,1.810816,11.582911,3.124909,3.394793,5.805295,85.986839,0,0,5.055972,"4",45.617832,24.753887,,,,,,5.305295,"0",0.866966986468389,0.531546761953481,"14e-12",6a,5b,0.53710440132889,0.84008075087602,0.68193632782986,0.240096031727987,0.490351236369001,0.35848241784774,REF_2,REF_2,,,"5795.746667","7218.962154",12.2510533567984
"444",2.020587,0,7.232696,0.938355,40.231705,1.813515,11.640895,3.159344,3.428986,5.795449,85.870689,0,0,5.083104,"4",45.638985,24.708006,,,,,,5.295449,"0",0.841321023112632,0.498101715707258,"14e-12",6a,5b,0.53710440132889,0.84008075087602,0.68193632782986,0.240096031727987,0.490351236369001,0.35848241784774,REF_2,REF_2,,,"5795.746667","7218.962154",12.2510542068048
"445",1.970332,0,7.341434,0.904708,40.058746,1.816913,11.713937,3.202721,3.454659,5.788056,85.724373,0,0,5.117281,"4",45.665627,24.670866,,,,,,5.288056,"0",0.849320942697883,0.518035858962875,"14e-12",6a,5b,0.53710440132889,0.84008075087602,0.68193632782986,0.240096031727987,0.490351236369001,0.35848241784774,REF_2,REF_2,,,"5795.746667","7218.962154",8.19106077821925
